area_data_type,geography_type,geography_id,geography_desc,total_area,mobilebb_3g_area_st_pct,mobilebb_3g_area_iv_pct,mobilebb_4g_area_st_pct,mobilebb_4g_area_iv_pct,mobilebb_5g_spd1_area_st_pct,mobilebb_5g_spd1_area_iv_pct,mobilebb_5g_spd2_area_st_pct,mobilebb_5g_spd2_area_iv_pct
Rural,Census Place,0118304,"Creola, AL",38.867692500,0.000000000,0.000000000,0.986449864,0.761517615,0.940379404,0.728997290,0.829268293,0.579945799
Rural,Census Place,0118856,"Crossville, AL",22.225157500,0.000000000,0.000000000,1.000000000,0.957345972,0.995260664,0.729857820,0.843601896,0.649289100
Rural,Census Place,0118952,"Cuba, AL",10.427917500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,0.757575758,0.959595960,0.676767677
Rural,Census Place,0118976,"Cullman, AL",21.066500000,0.000000000,0.000000000,1.000000000,0.995000000,0.995000000,0.815000000,0.875000000,0.580000000
Rural,Census Place,0119024,"Cullomburg, AL",13.166562500,0.000000000,0.000000000,1.000000000,0.936000000,0.264000000,0.008000000,0.136000000,0.008000000
Rural,Census Place,0119216,"Cusseta, AL",6.741280000,0.000000000,0.000000000,0.953125000,0.281250000,0.250000000,0.015625000,0.078125000,0.000000000
Rural,Census Place,0119336,"Dadeville, AL",42.764995000,0.000000000,0.000000000,1.000000000,0.982758621,0.980295567,0.497536946,0.820197044,0.293103448
Rural,Census Place,0119360,"Daleville, AL",27.386450000,0.000000000,0.000000000,1.000000000,0.900000000,0.969230769,0.553846154,0.765384615,0.365384615
Rural,Census Place,0119648,"Daphne, AL",4.634630000,0.000000000,0.000000000,1.000000000,0.977272727,1.000000000,0.886363636,1.000000000,0.818181818
Rural,Census Place,0119744,"Dauphin Island, AL",419.012685000,0.000000000,0.000000000,1.000000000,0.985168426,0.516339869,0.236299648,0.339617898,0.109100050
Rural,Census Place,0119816,"Daviston, AL",24.753137500,0.000000000,0.000000000,1.000000000,0.914893617,0.851063830,0.348936170,0.595744681,0.246808511
Rural,Census Place,0119912,"Dayton, AL",2.527980000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,0.583333333,0.958333333,0.458333333
Rural,Census Place,0120008,"Deatsville, AL",12.639900000,0.000000000,0.000000000,1.000000000,0.933333333,0.958333333,0.783333333,0.908333333,0.683333333
Rural,Census Place,0120104,"Decatur, AL",86.688647500,0.000000000,0.000000000,1.000000000,0.883353584,0.993924666,0.848116646,0.930741191,0.727825030
Rural,Census Place,0120152,"Deer Park, AL",8.321267500,0.000000000,0.000000000,1.000000000,0.620253165,1.000000000,0.240506329,1.000000000,0.240506329
Rural,Census Place,0120272,"Delta, AL",21.382497500,0.000000000,0.000000000,1.000000000,0.246305419,0.295566502,0.014778325,0.187192118,0.014778325
Rural,Census Place,0120296,"Demopolis, AL",34.865057500,0.000000000,0.000000000,1.000000000,1.000000000,0.963746224,0.583081571,0.867069486,0.477341390
Rural,Census Place,0120392,"Detroit, AL",3.475972500,0.000000000,0.000000000,1.000000000,0.606060606,0.939393939,0.424242424,0.818181818,0.363636364
Rural,Census Place,0120955,"Dodge City, AL",9.374592500,0.000000000,0.000000000,1.000000000,0.988764045,1.000000000,0.955056180,0.786516854,0.573033708
Rural,Census Place,0121136,"Dora, AL",20.539837500,0.000000000,0.000000000,1.000000000,0.974358974,1.000000000,0.774358974,0.902564103,0.553846154
Rural,Census Place,0121184,"Dothan, AL",109.651132500,0.000000000,0.000000000,1.000000000,0.979827089,1.000000000,0.896253602,0.967339097,0.749279539
Rural,Census Place,0121280,"Double Springs, AL",13.587892500,0.000000000,0.000000000,1.000000000,0.914728682,0.984496124,0.612403101,0.759689922,0.465116279
Rural,Census Place,0121328,"Douglas, AL",8.637265000,0.000000000,0.000000000,1.000000000,0.817073171,1.000000000,0.731707317,0.804878049,0.500000000
Rural,Census Place,0121448,"Dozier, AL",7.794605000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.986486486
Rural,Census Place,0121890,"Dunnavant, AL",53.403577500,0.000000000,0.000000000,0.996055227,0.765285996,0.879684418,0.625246548,0.761341223,0.538461538
Rural,Census Place,0121952,"Dutton, AL",2.422647500,0.000000000,0.000000000,1.000000000,0.956521739,1.000000000,0.391304348,0.826086957,0.304347826
Rural,Census Place,0122088,"Eagle Point, AL",1.053325000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Rural,Census Place,0122216,"East Brewton, AL",3.897302500,0.000000000,0.000000000,1.000000000,1.000000000,0.945945946,0.594594595,0.675675676,0.378378378
Rural,Census Place,0122504,"East Point, AL",1.579987500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Rural,Census Place,0122816,"Eclectic, AL",11.375910000,0.000000000,0.000000000,1.000000000,0.953703704,0.981481481,0.305555556,0.824074074,0.166666667
Rural,Census Place,0123032,"Edgewater, AL",2.001317500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,0.894736842,1.000000000,0.842105263
Rural,Census Place,0123176,"Edwardsville, AL",44.450315000,0.000000000,0.000000000,0.699052133,0.168246445,0.220379147,0.016587678,0.125592417,0.007109005
Rural,Census Place,0123224,"Egypt, AL",23.910477500,0.000000000,0.000000000,1.000000000,0.832599119,0.832599119,0.422907489,0.581497797,0.325991189
Rural,Census Place,0123296,"Elba, AL",40.237015000,0.000000000,0.000000000,1.000000000,0.952879581,0.981675393,0.685863874,0.910994764,0.568062827
Rural,Census Place,0123320,"Elberta, AL",16.115872500,0.000000000,0.000000000,1.000000000,0.849673203,0.986928105,0.620915033,0.849673203,0.464052288
Rural,Census Place,0123344,"Eldridge, AL",2.106650000,0.000000000,0.000000000,1.000000000,0.850000000,1.000000000,0.250000000,0.600000000,0.200000000
Rural,Census Place,0123488,"Elkmont, AL",4.423965000,0.000000000,0.000000000,1.000000000,0.904761905,1.000000000,0.928571429,0.880952381,0.428571429
Rural,Census Place,0123656,"Elmore, AL",16.326537500,0.000000000,0.000000000,1.000000000,0.896774194,1.000000000,0.877419355,0.961290323,0.722580645
Rural,Census Place,0123872,"Emelle, AL",0.421330000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Rural,Census Place,0123880,"Emerald Mountain, AL",43.923652500,0.000000000,0.000000000,1.000000000,0.712230216,0.995203837,0.386091127,0.776978417,0.184652278
Rural,Census Place,0124184,"Enterprise, AL",31.599750000,0.000000000,0.000000000,1.000000000,0.903333333,0.976666667,0.603333333,0.773333333,0.463333333
Rural,Census Place,0124256,"Epes, AL",16.853200000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,0.893750000,0.993750000,0.725000000
Rural,Census Place,0124280,"Equality, AL",13.798557500,0.000000000,0.000000000,1.000000000,0.725190840,0.801526718,0.000000000,0.236641221,0.000000000
Rural,Census Place,0124472,"Ethelsville, AL",1.474655000,0.000000000,0.000000000,1.000000000,0.928571429,0.857142857,0.000000000,0.285714286,0.000000000
Rural,Census Place,0124568,"Eufaula, AL",179.275915000,0.000000000,0.000000000,1.000000000,0.864864865,0.766745006,0.338425382,0.615158637,0.239130435
Rural,Census Place,0124616,"Eunola, AL",5.055960000,0.000000000,0.000000000,0.958333333,0.250000000,0.500000000,0.104166667,0.187500000,0.020833333
Rural,Census Place,0124664,"Eutaw, AL",30.862422500,0.000000000,0.000000000,1.000000000,0.993174061,1.000000000,0.856655290,0.911262799,0.750853242
Rural,Census Place,0124688,"Eva, AL",11.375910000,0.000000000,0.000000000,1.000000000,0.990740741,1.000000000,0.925925926,0.861111111,0.703703704
Rural,Census Place,0124808,"Evergreen, AL",51.928922500,0.000000000,0.000000000,1.000000000,0.945233266,0.991886410,0.602434077,0.841784990,0.450304260
Rural,Census Place,0124880,"Excel, AL",4.213300000,0.000000000,0.000000000,1.000000000,0.475000000,0.725000000,0.100000000,0.125000000,0.050000000
Rural,Census Place,0125216,"Fairford, AL",8.005270000,0.000000000,0.000000000,1.000000000,0.223684211,0.565789474,0.039473684,0.210526316,0.026315789
Rural,Census Place,0125240,"Fairhope, AL",6.214617500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.966101695
Rural,Census Place,0125384,"Fairview, AL",5.687955000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,0.981481481,0.981481481,0.851851852
Rural,Census Place,0125648,"Falkville, AL",6.846612500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.953846154
Rural,Census Place,0125816,"Faunsdale, AL",0.526662500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,0.800000000,1.000000000,0.600000000
Rural,Census Place,0125840,"Fayette, AL",22.330490000,0.000000000,0.000000000,1.000000000,0.929245283,0.933962264,0.273584906,0.858490566,0.221698113
Rural,Census Place,0125864,"Fayetteville, AL",52.244920000,0.000000000,0.000000000,1.000000000,0.719758065,0.860887097,0.276209677,0.447580645,0.229838710
Rural,Census Place,0126152,"Fitzpatrick, AL",11.270577500,0.000000000,0.000000000,1.000000000,1.000000000,0.971962617,0.719626168,0.831775701,0.626168224
Rural,Census Place,0126200,"Five Points, AL",2.738645000,0.000000000,0.000000000,1.000000000,0.961538462,0.307692308,0.000000000,0.000000000,0.000000000
Rural,Census Place,0126824,"Flomaton, AL",13.482560000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,0.835937500,0.906250000,0.664062500
Rural,Census Place,0126848,"Florala, AL",28.545107500,0.000000000,0.000000000,1.000000000,0.859778598,0.996309963,0.512915129,0.867158672,0.321033210
Rural,Census Place,0126896,"Florence, AL",8.637265000,0.000000000,0.000000000,1.000000000,0.951219512,1.000000000,0.975609756,0.975609756,0.890243902
Rural,Census Place,0126992,"Foley, AL",40.658345000,0.000000000,0.000000000,1.000000000,0.966321244,0.997409326,0.862694301,0.961139896,0.702072539
Rural,Census Place,0127088,"Forestdale, AL",0.105332500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Rural,Census Place,0127376,"Forkland, AL",8.953262500,0.000000000,0.000000000,1.000000000,0.988235294,0.658823529,0.011764706,0.141176471,0.000000000
Rural,Census Place,0127520,"Fort Deposit, AL",14.746550000,0.000000000,0.000000000,1.000000000,0.850000000,0.885714286,0.500000000,0.771428571,0.357142857
Rural,Census Place,0127616,"Fort Payne, AL",129.348310000,0.000000000,0.000000000,1.000000000,0.848534202,0.973127036,0.575732899,0.859120521,0.417752443
Rural,Census Place,0127640,"Fort Rucker, AL",23.805145000,0.000000000,0.000000000,0.991150442,0.787610619,0.898230088,0.433628319,0.699115044,0.269911504
Rural,Census Place,0128024,"Franklin, AL",39.921017500,0.000000000,0.000000000,1.000000000,0.854881266,0.915567282,0.374670185,0.749340369,0.216358839
Rural,Census Place,0128120,"Fredonia, AL",32.653075000,0.000000000,0.000000000,0.951612903,0.396774194,0.274193548,0.006451613,0.148387097,0.003225806
Rural,Census Place,0128312,"Frisco City, AL",10.427917500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,0.939393939,0.979797980,0.767676768
Rural,Census Place,0128408,"Fruitdale, AL",11.165245000,0.000000000,0.000000000,0.424528302,0.000000000,0.056603774,0.000000000,0.037735849,0.000000000
Rural,Census Place,0128432,"Fruithurst, AL",2.843977500,0.000000000,0.000000000,1.000000000,0.888888889,1.000000000,0.000000000,0.555555556,0.000000000
Rural,Census Place,0128504,"Fulton, AL",6.003952500,0.000000000,0.000000000,1.000000000,0.982456140,0.947368421,0.614035088,0.771929825,0.456140351
Rural,Census Place,0128552,"Fultondale, AL",9.374592500,0.000000000,0.000000000,1.000000000,0.966292135,0.955056180,0.808988764,0.887640449,0.775280899
Rural,Census Place,0128672,"Fyffe, AL",13.587892500,0.000000000,0.000000000,1.000000000,0.984496124,0.984496124,0.596899225,0.891472868,0.519379845
Rural,Census Place,0128696,"Gadsden, AL",24.753137500,0.000000000,0.000000000,1.000000000,0.991489362,1.000000000,0.987234043,1.000000000,0.936170213
Rural,Census Place,0128768,"Gainesville, AL",4.529297500,0.000000000,0.000000000,1.000000000,0.953488372,1.000000000,0.697674419,0.953488372,0.651162791
Rural,Census Place,0128816,"Gallant, AL",38.235697500,0.000000000,0.000000000,0.884297521,0.402203857,0.520661157,0.168044077,0.314049587,0.082644628
Rural,Census Place,0128936,"Gantt, AL",1.790652500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,0.823529412,1.000000000,0.764705882
Rural,Census Place,0129032,"Garden City, AL",6.003952500,0.000000000,0.000000000,1.000000000,0.964912281,1.000000000,0.807017544,0.894736842,0.631578947
Rural,Census Place,0129056,"Gardendale, AL",25.174467500,0.000000000,0.000000000,1.000000000,0.912133891,0.958158996,0.757322176,0.820083682,0.635983264
Rural,Census Place,0129296,"Gaylesville, AL",3.686637500,0.000000000,0.000000000,1.000000000,1.000000000,0.085714286,0.000000000,0.000000000,0.000000000
Rural,Census Place,0129392,"Geiger, AL",2.633312500,0.000000000,0.000000000,0.960000000,0.240000000,0.480000000,0.000000000,0.200000000,0.000000000
Rural,Census Place,0129464,"Geneva, AL",42.554330000,0.000000000,0.000000000,1.000000000,0.740099010,0.905940594,0.482673267,0.759900990,0.351485149
Rural,Census Place,0129560,"Georgiana, AL",16.115872500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,0.947712418,0.888888889,0.705882353
Rural,Census Place,0129608,"Geraldine, AL",10.322585000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,0.918367347,0.928571429,0.826530612
Rural,Census Place,0129704,"Gilbertown, AL",26.543790000,0.000000000,0.000000000,1.000000000,1.000000000,0.884920635,0.424603175,0.730158730,0.317460317
Rural,Census Place,0129944,"Glen Allen, AL",17.169197500,0.000000000,0.000000000,0.889570552,0.325153374,0.601226994,0.085889571,0.368098160,0.067484663
Rural,Census Place,0129992,"Glencoe, AL",37.393037500,0.000000000,0.000000000,1.000000000,0.966197183,0.980281690,0.884507042,0.938028169,0.777464789
Rural,Census Place,0130160,"Glenwood, AL",2.001317500,0.000000000,0.000000000,1.000000000,0.631578947,0.947368421,0.157894737,0.947368421,0.157894737
Rural,Census Place,0130448,"Goldville, AL",2.527980000,0.000000000,0.000000000,1.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000
Rural,Census Place,0130496,"Good Hope, AL",14.219887500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,0.785185185,0.948148148,0.600000000
Rural,Census Place,0130640,"Goodwater, AL",17.379862500,0.000000000,0.000000000,1.000000000,0.745454545,1.000000000,0.630303030,0.896969697,0.309090909
Rural,Census Place,0130736,"Gordo, AL",8.426600000,0.000000000,0.000000000,1.000000000,0.987500000,1.000000000,0.712500000,0.987500000,0.475000000
Rural,Census Place,0130760,"Gordon, AL",7.689272500,0.000000000,0.000000000,1.000000000,0.863013699,0.958904110,0.369863014,0.630136986,0.191780822
Rural,Census Place,0130808,"Gordonville, AL",14.641217500,0.000000000,0.000000000,1.000000000,0.079136691,0.021582734,0.000000000,0.000000000,0.000000000
Rural,Census Place,0130880,"Goshen, AL",6.741280000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,0.765625000,0.968750000,0.593750000
Rural,Census Place,0131000,"Graham, AL",15.694542500,0.000000000,0.000000000,1.000000000,0.671140940,0.557046980,0.194630872,0.362416107,0.093959732
Rural,Census Place,0131024,"Grand Bay, AL",21.593162500,0.000000000,0.000000000,1.000000000,0.995121951,1.000000000,0.902439024,0.985365854,0.824390244
Rural,Census Place,0131096,"Grant, AL",4.845295000,0.000000000,0.000000000,1.000000000,0.934782609,0.978260870,0.869565217,0.956521739,0.717391304
Rural,Census Place,0131384,"Graysville, AL",30.862422500,0.000000000,0.000000000,1.000000000,0.921501706,0.982935154,0.764505119,0.907849829,0.662116041
Rural,Census Place,0131720,"Greensboro, AL",6.109285000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,0.465517241,0.862068966,0.413793103
Rural,Census Place,0131912,"Greenville, AL",41.395672500,0.000000000,0.000000000,0.997455471,0.776081425,0.834605598,0.483460560,0.631043257,0.396946565
Rural,Census Place,0132056,"Grimes, AL",2.211982500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.571428571
Rural,Census Place,0132080,"Grove Hill, AL",19.697177500,0.000000000,0.000000000,1.000000000,0.994652406,0.973262032,0.737967914,0.903743316,0.647058824
Rural,Census Place,0132224,"Guin, AL",38.446362500,0.000000000,0.000000000,1.000000000,0.926027397,0.969863014,0.509589041,0.827397260,0.323287671
Rural,Census Place,0132248,"Gulfcrest, AL",3.791970000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,0.611111111,1.000000000,0.305555556
Rural,Census Place,0132272,"Gulf Shores, AL",36.445045000,0.000000000,0.000000000,1.000000000,0.982658960,1.000000000,0.924855491,0.971098266,0.702312139
Rural,Census Place,0132416,"Guntersville, AL",91.849940000,0.000000000,0.000000000,0.944954128,0.696100917,0.817660550,0.478211009,0.661697248,0.336009174
Rural,Census Place,0132440,"Gurley, AL",8.637265000,0.000000000,0.000000000,1.000000000,0.878048780,0.902439024,0.646341463,0.817073171,0.512195122
Rural,Census Place,0132536,"Gu-Win, AL",4.950627500,0.000000000,0.000000000,1.000000000,1.000000000,0.978723404,0.382978723,0.829787234,0.148936170
Rural,Census Place,0132560,"Hackleburg, AL",39.289022500,0.000000000,0.000000000,0.989276139,0.812332440,0.924932976,0.571045576,0.780160858,0.498659517
Rural,Census Place,0132584,"Hackneyville, AL",23.805145000,0.000000000,0.000000000,0.973451327,0.123893805,0.008849558,0.000000000,0.000000000,0.000000000
Rural,Census Place,0132656,"Haleburg, AL",10.217252500,0.000000000,0.000000000,1.000000000,0.979381443,0.876288660,0.577319588,0.690721649,0.412371134
Rural,Census Place,0132704,"Haleyville, AL",21.698495000,0.000000000,0.000000000,1.000000000,0.888349515,0.970873786,0.684466019,0.810679612,0.538834951
Rural,Census Place,0132848,"Hamilton, AL",97.748560000,0.000000000,0.000000000,1.000000000,0.891163793,0.975215517,0.625000000,0.787715517,0.425646552
Rural,Census Place,0132896,"Hammondville, AL",12.955897500,0.000000000,0.000000000,1.000000000,0.991869919,1.000000000,0.878048780,0.967479675,0.520325203
Rural,Census Place,0132968,"Hanceville, AL",11.375910000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,0.962962963,0.842592593,0.574074074
Rural,Census Place,0133064,"Hanover, AL",11.270577500,0.000000000,0.000000000,1.000000000,0.971962617,1.000000000,0.766355140,0.962616822,0.579439252
Rural,Census Place,0133256,"Harpersville, AL",57.300880000,0.000000000,0.000000000,1.000000000,0.834558824,0.968750000,0.542279412,0.751838235,0.327205882
Rural,Census Place,0133424,"Hartford, AL",16.326537500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,0.974193548,0.980645161,0.851612903
Rural,Census Place,0133448,"Hartselle, AL",12.429235000,0.000000000,0.000000000,1.000000000,0.923728814,1.000000000,0.966101695,0.983050847,0.872881356
Rural,Census Place,0133472,"Harvest, AL",19.486512500,0.000000000,0.000000000,1.000000000,0.994594595,1.000000000,0.962162162,0.994594595,0.924324324
Rural,Census Place,0133544,"Hatton, AL",3.054642500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,0.344827586,0.448275862,0.172413793
Rural,Census Place,0133640,"Hayden, AL",9.585257500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,0.978021978,0.725274725,0.472527473
Rural,Census Place,0133712,"Hayneville, AL",4.950627500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,0.106382979,0.659574468,0.042553191
Rural,Census Place,0133808,"Hazel Green, AL",26.649122500,0.000000000,0.000000000,1.000000000,0.988142292,1.000000000,0.996047431,1.000000000,0.968379447
Rural,Census Place,0133856,"Headland, AL",80.368697500,0.000000000,0.000000000,1.000000000,0.895150721,0.947575360,0.674967235,0.845347313,0.454783748
Rural,Census Place,0133904,"Heath, AL",2.211982500,0.000000000,0.000000000,1.000000000,1.000000000,0.952380952,0.761904762,0.857142857,0.761904762
Rural,Census Place,0133976,"Heflin, AL",43.712987500,0.000000000,0.000000000,1.000000000,0.838554217,0.963855422,0.491566265,0.732530120,0.327710843
Rural,Census Place,0134024,"Helena, AL",32.547742500,0.000000000,0.000000000,1.000000000,0.909385113,0.990291262,0.783171521,0.860841424,0.637540453
Rural,Census Place,0134096,"Henagar, AL",60.460855000,0.000000000,0.000000000,1.000000000,0.841463415,0.954703833,0.397212544,0.768292683,0.331010453
Rural,Census Place,0134480,"Highland Lake, AL",5.266625000,0.000000000,0.000000000,1.000000000,0.740000000,0.980000000,0.320000000,0.820000000,0.200000000
Rural,Census Place,0134816,"Hillsboro, AL",5.266625000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,0.800000000,0.860000000,0.400000000
Rural,Census Place,0134984,"Hissop, AL",28.439775000,0.000000000,0.000000000,1.000000000,0.377777778,0.518518519,0.018518519,0.155555556,0.011111111
Rural,Census Place,0135130,"Hobson, AL",7.794605000,0.000000000,0.000000000,0.959459459,0.310810811,0.689189189,0.189189189,0.648648649,0.189189189
Rural,Census Place,0135152,"Hobson City, AL",0.947992500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Rural,Census Place,0135200,"Hodges, AL",10.638582500,0.000000000,0.000000000,1.000000000,0.970297030,0.970297030,0.396039604,0.742574257,0.188118812
Rural,Census Place,0135392,"Hokes Bluff, AL",30.862422500,0.000000000,0.000000000,1.000000000,0.948805461,1.000000000,0.887372014,0.928327645,0.802047782
Rural,Census Place,0135512,"Hollins, AL",31.494417500,0.000000000,0.000000000,0.936454849,0.304347826,0.387959866,0.013377926,0.120401338,0.000000000
Rural,Census Place,0135536,"Hollis Crossroads, AL",33.179737500,0.000000000,0.000000000,1.000000000,0.787301587,0.911111111,0.463492063,0.777777778,0.403174603
Rural,Census Place,0135560,"Holly Pond, AL",10.849247500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,0.970873786,0.990291262,0.941747573
Rural,Census Place,0135632,"Hollywood, AL",24.437140000,0.000000000,0.000000000,1.000000000,0.982758621,0.965517241,0.521551724,0.788793103,0.280172414
Rural,Census Place,0135704,"Holt, AL",2.738645000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,0.884615385,1.000000000,0.807692308
Rural,Census Place,0135752,"Holtville, AL",65.727480000,0.000000000,0.000000000,1.000000000,0.878205128,0.980769231,0.846153846,0.924679487,0.759615385
Rural,Census Place,0135896,"Hoover, AL",11.797240000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,0.919642857,0.973214286,0.767857143
Rural,Census Place,0136088,"Horn Hill, AL",7.162610000,0.000000000,0.000000000,1.000000000,0.882352941,1.000000000,0.338235294,0.823529412,0.161764706
Rural,Census Place,0136448,"Hueytown, AL",33.811732500,0.000000000,0.000000000,1.000000000,0.909657321,0.981308411,0.794392523,0.869158879,0.722741433
Rural,Census Place,0136592,"Huguley, AL",17.485195000,0.000000000,0.000000000,1.000000000,0.951807229,0.987951807,0.451807229,0.849397590,0.246987952
Rural,Census Place,0137000,"Huntsville, AL",286.609732500,0.000000000,0.000000000,1.000000000,0.871003308,0.961043734,0.812936420,0.884233738,0.732818817
Rural,Census Place,0137096,"Hurtsboro, AL",2.738645000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,0.961538462,1.000000000,0.730769231
Rural,Census Place,0137264,"Hytop, AL",9.374592500,0.000000000,0.000000000,0.932584270,0.606741573,0.719101124,0.471910112,0.674157303,0.415730337
Rural,Census Place,0137312,"Ider, AL",14.851882500,0.000000000,0.000000000,1.000000000,0.702127660,0.985815603,0.375886525,0.801418440,0.333333333
Rural,Census Place,0137465,"Indian Springs Village, AL",2.106650000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,0.950000000,0.950000000,0.750000000
Rural,Census Place,0137864,"Irondale, AL",17.063865000,0.000000000,0.000000000,1.000000000,0.882716049,0.981481481,0.814814815,0.925925926,0.709876543
Rural,Census Place,0138032,"Ivalee, AL",19.802510000,0.000000000,0.000000000,1.000000000,0.925531915,0.994680851,0.819148936,0.952127660,0.675531915
Rural,Census Place,0138152,"Jackson, AL",40.237015000,0.000000000,0.000000000,1.000000000,0.939790576,0.895287958,0.479057592,0.693717277,0.358638743
Rural,Census Place,0138248,"Jacksons' Gap, AL",22.541155000,0.000000000,0.000000000,1.000000000,0.957943925,0.584112150,0.051401869,0.247663551,0.014018692
Rural,Census Place,0138272,"Jacksonville, AL",6.635947500,0.000000000,0.000000000,1.000000000,0.730158730,0.825396825,0.619047619,0.730158730,0.571428571
Rural,Census Place,0138416,"Jasper, AL",38.973025000,0.000000000,0.000000000,1.000000000,0.921621622,0.986486486,0.700000000,0.813513514,0.518918919
Rural,Census Place,0138608,"Jemison, AL",30.125095000,0.000000000,0.000000000,1.000000000,0.968531469,0.996503497,0.513986014,0.867132867,0.416083916
Rural,Census Place,0139064,"Joppa, AL",5.266625000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,0.980000000,0.900000000,0.800000000
Rural,Census Place,0139280,"Kansas, AL",2.843977500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.888888889
Rural,Census Place,0139472,"Kellyton, AL",2.738645000,0.000000000,0.000000000,1.000000000,0.923076923,1.000000000,0.807692308,1.000000000,0.500000000
Rural,Census Place,0139520,"Kennedy, AL",8.005270000,0.000000000,0.000000000,1.000000000,0.934210526,1.000000000,0.605263158,0.986842105,0.592105263
Rural,Census Place,0139784,"Killen, AL",5.371957500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Rural,Census Place,0139856,"Kimberly, AL",15.378545000,0.000000000,0.000000000,1.000000000,0.808219178,0.972602740,0.664383562,0.821917808,0.541095890
Rural,Census Place,0140072,"Kinsey, AL",31.915747500,0.000000000,0.000000000,1.000000000,0.881188119,0.914191419,0.590759076,0.742574257,0.346534653
Rural,Census Place,0140096,"Kinston, AL",13.061230000,0.000000000,0.000000000,1.000000000,0.983870968,1.000000000,0.887096774,0.991935484,0.709677419
Rural,Census Place,0140648,"Ladonia, AL",0.421330000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Rural,Census Place,0140672,"La Fayette, AL",23.699812500,0.000000000,0.000000000,1.000000000,0.977777778,0.995555556,0.640000000,0.937777778,0.453333333
Rural,Census Place,0140888,"Lakeview, AL",2.001317500,0.000000000,0.000000000,1.000000000,0.947368421,1.000000000,0.421052632,0.894736842,0.263157895
Rural,Census Place,0140928,"Lake View, AL",6.319950000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,0.966666667,1.000000000,0.950000000
Rural,Census Place,0141296,"Lanett, AL",6.003952500,0.000000000,0.000000000,1.000000000,0.842105263,0.964912281,0.368421053,0.771929825,0.122807018
Rural,Census Place,0141368,"Langston, AL",22.014492500,0.000000000,0.000000000,1.000000000,0.822966507,0.875598086,0.444976077,0.722488038,0.421052632
Rural,Census Place,0141968,"Leeds, AL",33.917065000,0.000000000,0.000000000,1.000000000,0.928571429,0.990683230,0.897515528,0.931677019,0.704968944
Rural,Census Place,0142016,"Leesburg, AL",16.642535000,0.000000000,0.000000000,1.000000000,0.987341772,1.000000000,0.879746835,0.987341772,0.721518987
Rural,Census Place,0142160,"Leighton, AL",5.687955000,0.000000000,0.000000000,1.000000000,0.962962963,1.000000000,0.851851852,0.981481481,0.759259259
Rural,Census Place,0142304,"Leroy, AL",30.441092500,0.000000000,0.000000000,0.993079585,0.525951557,0.757785467,0.266435986,0.456747405,0.117647059
